source_url_runner,source_name_runner,source_page_type_runner,extraction_timestamp_runner,race_id,runner_id,race_date,horse_name,expected_value_haircut,fractional_kelly_25
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-13,2026-03-01,ACE,0.04413899342492269,0.0004244133983165643
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-2,2026-03-01,JOY CAPITAL,0.23754272556879988,0.001006536972749152
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-11,2026-03-01,ALABAMA SONG,-0.20702385147947763,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-9,2026-03-01,MAJESTIC LIFE,3.844183973267036,0.0038136745766538054
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-10,2026-03-01,MY TRIUMPH,0.20662504737019588,0.0014758931955013992
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-1,2026-03-01,REAL GENTLEMAN,1.5833678620908518,0.0031667357241817037
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,2026-03-01-ST-5-7,2026-03-01,HEALTHY PONY,1.6881295993484784,0.0033494634907707908
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:50:15.759928+00:00,2026-03-01-ST-5,,2026-03-01,GOLDEN LUCK,,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-3,2026-03-01,GALACTIC VOYAGE,-0.30173762128281983,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-2,2026-03-01,MICKLEY,-0.2187146879898403,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-4,2026-03-01,SIGHT HERMOSO,-0.26156751201070233,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-1,2026-03-01,CELESTIAL HERO,-0.20351205976326386,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-6,2026-03-01,PERFECTDAY,-0.23519183341186883,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-5,2026-03-01,WONDERSTAR,-0.11335969275580998,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-7,2026-03-01,CHEAHA,1.3656922070411586,0.004064560140003448
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-9,2026-03-01,LUCKY DOCTOR,1.655789334228713,0.005446675441541819
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-10,2026-03-01,ONE MORE,-0.27288925602106934,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-8,2026-03-01,JOLTIN,1.9310754288829697,0.004733028011968063
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:50:20.401867+00:00,2026-03-01-ST-6,2026-03-01-ST-6-11,2026-03-01,ORIGIN OF FORM,3.263313754863563,0.0050050824461097595
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7,2026-03-01-ST-7-1,2026-03-01,ROMANTIC WARRIOR,-0.659727932125904,0.0
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7,2026-03-01-ST-7-5,2026-03-01,ENSUED,4.728655585655931,0.01358809076337911
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7,2026-03-01-ST-7-6,2026-03-01,WINNING WING,1.8179642833392802,0.020658685037946368
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7,2026-03-01-ST-7-4,2026-03-01,MY WISH,1.397273604929399,0.029109866769362478
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7,2026-03-01-ST-7-2,2026-03-01,VOYAGE BUBBLE,1.217655626878008,0.04476675098816206
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:50:24.706335+00:00,2026-03-01-ST-7,2026-03-01-ST-7-3,2026-03-01,BEAUTY JOY,5.841446118809053,0.012589323531916061
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-3,2026-03-01,PAKISTAN LEGACY,0.004603008873783476,4.794800910191121e-05
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=8,HKJC,Results,2026-04-27T07:50:28.471401+00:00,2026-03-01-ST-8,2026-03-01-ST-8-4,2026-03-01,RISING FORCE,-0.2990641195152388,0.0
