source_url,source_name,source_page_type,extraction_timestamp,runner_id,race_id,race_date,racecourse,race_no,horse_no,horse_name,horse_id_or_brand_no,draw,jockey,trainer,carried_weight,handicap_rating,rating_change,declared_body_weight,body_weight_change,gear,gear_change,odds,finish_position,beaten_margin,race_time,sectional_time,running_position,comments_or_notes,raw_horse,raw_finish_time,raw_running_position
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:54:28.495418+00:00,2026-03-25-HV-4-7,2026-03-25-HV-4,2026-03-25,HV,4,7,DASHING PAL,K045,10,C L Chau,W K Mo,126,,,1194,,,,95,12,24-3/4,1:43.66,,6 7 9 12,,DASHING PAL (K045),1:43.66,6 7 9 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-12,2026-03-25-HV-5,2026-03-25,HV,5,12,BUNTA BABY,J465,5,A Badel,K L Man,118,,,1288,,,,4.2,1,-,0:56.53,,3 4 1,,BUNTA BABY (J465),0:56.53,3 4 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-1,2026-03-25-HV-5,2026-03-25,HV,5,1,HORSEPOWER,J431,10,Z Purton,F C Lor,135,,,1131,,,,7.2,2,3/4,0:56.66,,8 6 2,,HORSEPOWER (J431),0:56.66,8 6 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-3,2026-03-25-HV-5,2026-03-25,HV,5,3,CANDLELIGHT DINNER,J468,1,J Orman,Y S Tsui,134,,,1141,,,,4.6,3,3/4,0:56.66,,5 3 3,,CANDLELIGHT DINNER (J468),0:56.66,5 3 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-6,2026-03-25-HV-5,2026-03-25,HV,5,6,TOGETHER WE VALUE,L170,12,H Bowman,C H Yip,128,,,1125,,,,17,4,3/4,0:56.66,,10 9 4,,TOGETHER WE VALUE (L170),0:56.66,10 9 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-2,2026-03-25-HV-5,2026-03-25,HV,5,2,YOUTHFUL SPIRITS,J082,3,L Ferraris,M Newnham,135,,,1064,,,,5.5,5,3/4,0:56.67,,1 1 5,,YOUTHFUL SPIRITS (J082),0:56.67,1 1 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-5,2026-03-25-HV-5,2026-03-25,HV,5,5,HARMONY N BLESSED,E061,6,H Bentley,D A Hayes,130,,,1223,,,,18,6,2-1/4,0:56.89,,4 7 6,,HARMONY N BLESSED (E061),0:56.89,4 7 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-4,2026-03-25-HV-5,2026-03-25,HV,5,4,RED ELEGANCE,H241,2,R Kingscote,D J Whyte,131,,,1123,,,,25,7,3-3/4,0:57.14,,9 10 7,,RED ELEGANCE (H241),0:57.14,9 10 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-11,2026-03-25-HV-5,2026-03-25,HV,5,11,HEY BROS,L150,4,K Teetan,B Crawford,119,,,997,,,,13,8,4,0:57.16,,6 5 8,,HEY BROS (L150),0:57.16,6 5 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-7,2026-03-25-HV-5,2026-03-25,HV,5,7,CAUSEWAY KING,L196,11,M F Poon,P F Yiu,123,,,1048,,,,29,9,4-1/4,0:57.20,,7 8 9,,CAUSEWAY KING (L196),0:57.20,7 8 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-8,2026-03-25-HV-5,2026-03-25,HV,5,8,MR DESIRA,K411,9,C Y Ho,C Fownes,123,,,1151,,,,6.9,10,4-1/2,0:57.27,,2 2 10,,MR DESIRA (K411),0:57.27,2 2 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-9,2026-03-25-HV-5,2026-03-25,HV,5,9,DASHING BASICS,L224,7,A Atzeni,P C Ng,122,,,1171,,,,28,11,12,0:58.46,,11 11 11,,DASHING BASICS (L224),0:58.46,11 11 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=5,HKJC,Results,2026-04-27T07:54:32.264116+00:00,2026-03-25-HV-5-10,2026-03-25-HV-5,2026-03-25,HV,5,10,COPPER CORE,L214,---,M L Yeung,W Y So,121,,,---,,,,---,WV-A,---,---,,---,,COPPER CORE (L214),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-5,2026-03-25-HV-6,2026-03-25,HV,6,5,MOTOR,K165,6,H Bowman,W K Mo,130,,,1178,,,,15,1,-,1:09.74,,5 5 1,,MOTOR (K165),1:09.74,5 5 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-3,2026-03-25-HV-6,2026-03-25,HV,6,3,KING PROFIT,J539,1,E C W Wong,C S Shum,129,,,1081,,,,1.7,2,SH,1:09.76,,1 1 2,,KING PROFIT (J539),1:09.76,1 1 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-4,2026-03-25-HV-6,2026-03-25,HV,6,4,GENIUS BABY,K132,3,K Teetan,B Crawford,130,,,1053,,,,6,3,1-1/2,1:09.98,,6 6 3,,GENIUS BABY (K132),1:09.98,6 6 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-8,2026-03-25-HV-6,2026-03-25,HV,6,8,DAN ATTACK,H317,4,H Bentley,D J Whyte,125,,,1195,,,,9.1,4,2-1/4,1:10.10,,4 3 4,,DAN ATTACK (H317),1:10.10,4 3 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-10,2026-03-25-HV-6,2026-03-25,HV,6,10,BRAVE WIN,K421,5,C Y Ho,K W Lui,120,,,1146,,,,43,5,2-3/4,1:10.19,,7 8 5,,BRAVE WIN (K421),1:10.19,7 8 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-1,2026-03-25-HV-6,2026-03-25,HV,6,1,HAYDAY,H321,2,M F Poon,P F Yiu,135,,,1127,,,,8.2,6,4-1/2,1:10.45,,2 2 6,,HAYDAY (H321),1:10.45,2 2 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-11,2026-03-25-HV-6,2026-03-25,HV,6,11,VIGOR ELLEEGANT,J375,10,M Chadwick,K L Man,116,,,1203,,,,32,7,4-1/2,1:10.45,,11 10 7,,VIGOR ELLEEGANT (J375),1:10.45,11 10 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-6,2026-03-25-HV-6,2026-03-25,HV,6,6,SILVER SPURS,J043,7,D B McMonagle,C Fownes,126,,,1114,,,,18,8,4-3/4,1:10.51,,10 11 8,,SILVER SPURS (J043),1:10.51,10 11 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-12,2026-03-25-HV-6,2026-03-25,HV,6,12,CALL TO COMMAND,J243,8,M L Yeung,C W Chang,115,,,1268,,,,24,9,5-3/4,1:10.66,,8 7 9,,CALL TO COMMAND (J243),1:10.66,8 7 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-2,2026-03-25-HV-6,2026-03-25,HV,6,2,INVINCIBLE STARR,L078,11,J Orman,D J Hall,133,,,1088,,,,104,10,6,1:10.70,,9 9 10,,INVINCIBLE STARR (L078),1:10.70,9 9 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-7,2026-03-25-HV-6,2026-03-25,HV,6,7,AWESOME TREASURE,E435,9,P N Wong,J Richards,118,,,1182,,,,53,11,6-1/4,1:10.75,,3 4 11,,AWESOME TREASURE (E435),1:10.75,3 4 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=6,HKJC,Results,2026-04-27T07:54:36.864662+00:00,2026-03-25-HV-6-9,2026-03-25-HV-6,2026-03-25,HV,6,9,AMAZING FUN,H442,---,R Kingscote,C H Yip,119,,,---,,,,---,WV,---,---,,---,,AMAZING FUN (H442),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-2,2026-03-25-HV-7,2026-03-25,HV,7,2,GIANT BALLON,K451,11,Z Purton,D J Whyte,134,,,1115,,,,2.6,1,-,1:09.53,,1 1 1,,GIANT BALLON (K451),1:09.53,1 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-8,2026-03-25-HV-7,2026-03-25,HV,7,8,BROWNNEEDSFURTHER,K325,7,J Orman,D J Hall,123,,,1181,,,,3.7,2,3,1:10.01,,3 3 2,,BROWNNEEDSFURTHER (K325),1:10.01,3 3 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-9,2026-03-25-HV-7,2026-03-25,HV,7,9,LOVING VIBES,J359,12,C L Chau,M Newnham,120,,,1096,,,,14,3,4-1/2,1:10.24,,11 10 3,,LOVING VIBES (J359),1:10.24,11 10 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-1,2026-03-25-HV-7,2026-03-25,HV,7,1,VICTOR THE RAPID,J393,3,K C Leung,P C Ng,135,,,1045,,,,11,4,5,1:10.35,,6 6 4,,VICTOR THE RAPID (J393),1:10.35,6 6 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-11,2026-03-25-HV-7,2026-03-25,HV,7,11,CRYSTAL POWERFUL,H068,4,A Badel,W K Mo,117,,,1150,,,,85,5,5-1/4,1:10.36,,5 5 5,,CRYSTAL POWERFUL (H068),1:10.36,5 5 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-7,2026-03-25-HV-7,2026-03-25,HV,7,7,KWAI CHUNG TALENTS,L144,6,M L Yeung,C W Chang,125,,,1118,,,,80,6,5-1/2,1:10.41,,8 8 6,,KWAI CHUNG TALENTS (L144),1:10.41,8 8 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-6,2026-03-25-HV-7,2026-03-25,HV,7,6,PHOENIX LIGHT,G192,10,D B McMonagle,C H Yip,128,,,1079,,,,12,7,5-3/4,1:10.46,,9 7 7,,PHOENIX LIGHT (G192),1:10.46,9 7 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-4,2026-03-25-HV-7,2026-03-25,HV,7,4,STARRY SHOW,L074,2,L Ferraris,D A Hayes,129,,,1024,,,,126,8,6-1/2,1:10.58,,10 11 8,,STARRY SHOW (L074),1:10.58,10 11 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-5,2026-03-25-HV-7,2026-03-25,HV,7,5,THE PERFECT MATCH,J253,9,H Bowman,C S Shum,129,,,1057,,,,14,9,6-1/2,1:10.59,,4 4 9,,THE PERFECT MATCH (J253),1:10.59,4 4 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-12,2026-03-25-HV-7,2026-03-25,HV,7,12,MASTER OF HUMOR,K281,1,Y L Chung,B Crawford,114,,,1090,,,,24,10,7-1/2,1:10.74,,7 9 10,,MASTER OF HUMOR (K281),1:10.74,7 9 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-10,2026-03-25-HV-7,2026-03-25,HV,7,10,CALIFORNIA DEEPLY,G451,5,M Chadwick,A S Cruz,119,,,1074,,,,18,11,8-1/2,1:10.91,,12 12 11,,CALIFORNIA DEEPLY (G451),1:10.91,12 12 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=7,HKJC,Results,2026-04-27T07:54:39.572819+00:00,2026-03-25-HV-7-3,2026-03-25-HV-7,2026-03-25,HV,7,3,GIANT LEAP,J143,8,A Atzeni,P F Yiu,132,,,1111,,,,8.3,12,10-1/2,1:11.23,,2 2 12,,GIANT LEAP (J143),1:11.23,2 2 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-7,2026-03-25-HV-8,2026-03-25,HV,8,7,WITHOUT COMPARE,L151,12,C L Chau,C S Shum,122,,,1149,,,,5.9,1,-,1:40.37,,10 3 1 1,,WITHOUT COMPARE (L151),1:40.37,10 3 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-5,2026-03-25-HV-8,2026-03-25,HV,8,5,KEEFY,G306,4,M F Poon,F C Lor,131,,,1160,,,,10,2,N,1:40.42,,1 1 2 2,,KEEFY (G306),1:40.42,1 1 2 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-1,2026-03-25-HV-8,2026-03-25,HV,8,1,BEAUTY ALLIANCE,J260,2,A Atzeni,J Size,135,,,1220,,,,7.3,3,1/2,1:40.48,,4 4 4 3,,BEAUTY ALLIANCE (J260),1:40.48,4 4 4 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-2,2026-03-25-HV-8,2026-03-25,HV,8,2,SOLID WIN,J225,6,D B McMonagle,P F Yiu,134,,,1089,,,,7,4,2-3/4,1:40.80,,8 9 8 4,,SOLID WIN (J225),1:40.80,8 9 8 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-10,2026-03-25-HV-8,2026-03-25,HV,8,10,THRIVING BROTHERS,J396,10,M Chadwick,C H Yip,120,,,1123,,,,10,5,4-1/4,1:41.04,,2 5 6 5,,THRIVING BROTHERS (J396),1:41.04,2 5 6 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-8,2026-03-25-HV-8,2026-03-25,HV,8,8,CALIFORNIA MOXIE,J131,3,Z Purton,A S Cruz,121,,,1131,,,,3.9,6,4-3/4,1:41.15,,7 8 9 6,,CALIFORNIA MOXIE (J131),1:41.15,7 8 9 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-6,2026-03-25-HV-8,2026-03-25,HV,8,6,KING LOTUS,K186,1,L Hewitson,M Newnham,127,,,1028,,,,12,7,5,1:41.16,,6 6 7 7,,KING LOTUS (K186),1:41.16,6 6 7 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-4,2026-03-25-HV-8,2026-03-25,HV,8,4,DARYL FLASH,L168,11,J Orman,Y S Tsui,129,,,1242,,,,84,8,5-1/2,1:41.27,,3 2 3 8,,DARYL FLASH (L168),1:41.27,3 2 3 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-12,2026-03-25-HV-8,2026-03-25,HV,8,12,POSITIVE SMILE,J467,8,M L Yeung,D A Hayes,119,,,1002,,,,11,9,7-3/4,1:41.60,,9 10 10 9,,POSITIVE SMILE (J467),1:41.60,9 10 10 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-3,2026-03-25-HV-8,2026-03-25,HV,8,3,FLYING FORTRESS,J445,5,H Bowman,W K Mo,133,,,1023,,,,8.3,10,10,1:41.97,,5 7 5 10,,FLYING FORTRESS (J445),1:41.97,5 7 5 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-9,2026-03-25-HV-8,2026-03-25,HV,8,9,TRINITY TREASURE,L167,9,R Kingscote,D Eustace,121,,,1158,,,,73,11,10-1/2,1:42.06,,12 11 11 11,,TRINITY TREASURE (L167),1:42.06,12 11 11 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,2026-03-25-HV-8-11,2026-03-25-HV-8,2026-03-25,HV,8,11,FLUORESCENCE,L124,7,P N Wong,K L Man,112,,,1079,,,,158,12,14-1/2,1:42.71,,11 12 12 12,,FLUORESCENCE (L124),1:42.71,11 12 12 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=8,HKJC,Results,2026-04-27T07:54:42.190746+00:00,,2026-03-25-HV-8,2026-03-25,HV,8,,FIVEFORTWO,K381,---,L Ferraris,K W Lui,131,,,---,,,,---,WV,---,---,,---,,FIVEFORTWO (K381),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-6,2026-03-25-HV-9,2026-03-25,HV,9,6,MY DAY MY WAY,J519,10,C L Chau,C S Shum,123,,,1181,,,,12,1,-,1:09.66,,8 8 1,,MY DAY MY WAY (J519),1:09.66,8 8 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-2,2026-03-25-HV-9,2026-03-25,HV,9,2,GREATER BAE,L033,5,Z Purton,D Eustace,129,,,1098,,,,2.7,2,N,1:09.71,,9 9 2,,GREATER BAE (L033),1:09.71,9 9 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-5,2026-03-25-HV-9,2026-03-25,HV,9,5,AMAZING KID,K434,7,A Atzeni,J Size,125,,,1005,,,,7,3,1,1:09.81,,5 5 3,,AMAZING KID (K434),1:09.81,5 5 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-9,2026-03-25-HV-9,2026-03-25,HV,9,9,YEE CHEONG GLORY,K074,6,A Badel,J Richards,121,,,1202,,,,6.4,4,1-3/4,1:09.93,,11 11 4,,YEE CHEONG GLORY (K074),1:09.93,11 11 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-1,2026-03-25-HV-9,2026-03-25,HV,9,1,SYMBOL OF STRENGTH,K352,4,L Ferraris,F C Lor,135,,,1123,,,,10,5,2,1:09.99,,6 6 5,,SYMBOL OF STRENGTH (K352),1:09.99,6 6 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-4,2026-03-25-HV-9,2026-03-25,HV,9,4,PEGAS,L075,3,H Bowman,Y S Tsui,128,,,1150,,,,8.7,6,2-1/4,1:10.01,,1 1 6,,PEGAS (L075),1:10.01,1 1 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-10,2026-03-25-HV-9,2026-03-25,HV,9,10,CHARMING BABE,J513,8,R Kingscote,P F Yiu,119,,,1108,,,,47,7,3,1:10.13,,10 10 7,,CHARMING BABE (J513),1:10.13,10 10 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-8,2026-03-25-HV-9,2026-03-25,HV,9,8,CALIFORNIA BLITZ,J370,12,M F Poon,W K Mo,122,,,1077,,,,23,8,3,1:10.14,,7 7 8,,CALIFORNIA BLITZ (J370),1:10.14,7 7 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-7,2026-03-25-HV-9,2026-03-25,HV,9,7,SUGAR SUGAR,G016,2,E C W Wong,C Fownes,120,,,1098,,,,13,9,6,1:10.60,,4 4 9,,SUGAR SUGAR (G016),1:10.60,4 4 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-11,2026-03-25-HV-9,2026-03-25,HV,9,11,IRON SECURITY,L174,1,K C Leung,C W Chang,121,,,1180,,,,113,10,6-3/4,1:10.74,,3 3 10,,IRON SECURITY (L174),1:10.74,3 3 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-3,2026-03-25-HV-9,2026-03-25,HV,9,3,METRO POWER,K408,11,J Orman,D A Hayes,128,,,1101,,,,12,11,8,1:10.93,,2 2 11,,METRO POWER (K408),1:10.93,2 2 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/25&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:54:46.496530+00:00,2026-03-25-HV-9-12,2026-03-25-HV-9,2026-03-25,HV,9,12,COPARTNER FLEET,K342,9,M L Yeung,K W Lui,118,,,1082,,,,58,12,10,1:11.27,,12 12 12,,COPARTNER FLEET (K342),1:11.27,12 12 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-13,2026-03-29-ST-2,2026-03-29,ST,2,13,SHOTGUN,K111,10,A Atzeni,D J Hall,119,,,1081,,,,2.7,1,-,1:21.04,,1 1 1 1,,SHOTGUN (K111),1:21.04,1 1 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-9,2026-03-29-ST-2,2026-03-29,ST,2,9,INVICTUS DRAGON,K318,12,Z Purton,K W Lui,127,,,1191,,,,3.8,2,1-3/4,1:21.31,,12 11 10 2,,INVICTUS DRAGON (K318),1:21.31,12 11 10 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-14,2026-03-29-ST-2,2026-03-29,ST,2,14,THE ALL ROUNDER,K402,14,M F Poon,P C Ng,119,,,1049,,,,25,3,3-3/4,1:21.65,,14 9 9 3,,THE ALL ROUNDER (K402),1:21.65,14 9 9 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-7,2026-03-29-ST-2,2026-03-29,ST,2,7,THE LION KING,K265,9,J Orman,F C Lor,127,,,1115,,,,5.4,4,4-1/2,1:21.77,,11 13 13 4,,THE LION KING (K265),1:21.77,11 13 13 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-10,2026-03-29-ST-2,2026-03-29,ST,2,10,HONORARY,K481,2,C L Chau,W K Mo,121,,,1221,,,,67,5,5-1/2,1:21.92,,4 5 4 5,,HONORARY (K481),1:21.92,4 5 4 5
