race_id,runner_id,race_date,horse_name,target_win,market_odds,draw_num,carried_weight_num,handicap_rating_num,source_url_runner,source_name_runner,source_page_type_runner,extraction_timestamp_runner,source_url_race,source_name_race,source_page_type_race,extraction_timestamp_race,market_implied_prob,market_prob,market_log_prob,fundamental_score,fundamental_prob,blended_prob,calibrated_prob,edge,edge_haircut,expected_value,expected_value_haircut,fractional_kelly_25
2026-03-01-ST-10,2026-03-01-ST-10-6,2026-03-01,NOISY BOY,0,55.0,8.0,125,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,0.01818181818181818,0.014802496608322046,-4.212959422687095,-2.74,0.06695634789233336,0.035664037121926576,0.029737472719198046,0.014934976110876,0.0104544832776132,0.6355609995558925,0.4448926996891247,0.0020596884244866885
2026-03-01-ST-10,2026-03-01-ST-10-7,2026-03-01,BRAVEHEARTS,0,44.0,11.0,122,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,0.022727272727272728,0.018503120760402558,-3.9898158713728846,-2.77,0.06497748875483499,0.037092867958175534,0.031028574252935117,0.012525453492532559,0.00876781744477279,0.3652572671291451,0.25568008699040157,0.0014865121336651251
2026-03-01-ST-10,2026-03-01-ST-10-3,2026-03-01,LIVEANDLETLIVE,0,4.8,10.0,127,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,0.20833333333333334,0.16961194030369012,-1.7742421553684686,-2.84,0.0605846089480164,0.12600100776142065,0.11688390114239239,-0.05272803916129773,-0.03690962741290841,-0.4389572745165166,-0.3072700921615616,0.0
2026-03-01-ST-10,2026-03-01-ST-10-8,2026-03-01,DREAMING TOGETHER,0,50.0,5.0,123,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,0.02,0.01628274626915425,-4.117649242882769,-2.61,0.07625178942354698,0.04027036353091134,0.033914925368221015,0.017632179099066763,0.012342525369346734,0.6957462684110508,0.48702238788773555,0.002484808101468038
2026-03-01-ST-10,2026-03-01-ST-10-4,2026-03-01,SHANWAH,0,86.0,12.0,127,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=10,HKJC,Results,2026-04-27T07:50:37.702532+00:00,0.011627906976744186,0.009466712947182704,-4.659973533708131,-2.9,0.05705643598831276,0.028502602163634726,0.02333638829223385,0.013869675345051147,0.009708772741535802,1.0069293931321113,0.7048505751924778,0.0020730899270366998
2026-03-01-ST-11,2026-03-01-ST-11-9,2026-03-01,EMBLAZON,1,2.6,6.0,119,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.3846153846153846,0.31232408200310735,-1.1637139059045924,-2.56,0.08931639140954134,0.22312100576568095,0.2173470194719989,-0.09497706253110846,-0.06648394377177592,-0.4348977493728029,-0.30442842456096203,0.0
2026-03-01-ST-11,2026-03-01-ST-11-10,2026-03-01,JUNEAU PRIDE,0,3.5,9.0,119,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.2857142857142857,0.23201217520230832,-1.460965429372524,-2.65,0.08162903546507107,0.17185891930741343,0.16375030790085857,-0.06826186730144976,-0.047783307111014826,-0.42687392234699506,-0.29881174564289653,0.0
2026-03-01-ST-11,2026-03-01-ST-11-4,2026-03-01,MUGEN,0,9.7,2.0,129,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.10309278350515465,0.08371573332042054,-2.480328346386493,-2.64,0.0824494209104145,0.08320920835641812,0.07447985672699264,-0.009235876593427894,-0.006465113615399525,-0.27754538974817144,-0.19428177282372,0.0
2026-03-01-ST-11,2026-03-01-ST-11-7,2026-03-01,GUSTOSISIMO,0,6.2,1.0,119,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.16129032258064516,0.13097461503356114,-2.0327517529282018,-2.4099999999999997,0.10377084197652743,0.12009310581074766,0.11094194085148319,-0.02003267418207795,-0.014022871927454564,-0.31215996672080415,-0.2185119767045629,0.0
2026-03-01-ST-11,2026-03-01-ST-11-8,2026-03-01,ALL OUT FOR SIX,0,10.0,10.0,119,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.1,0.08120426132080792,-2.5107875538712014,-2.6799999999999997,0.079216532874951,0.08040916994246516,0.07176342409382176,-0.00944083722698616,-0.0066085860588903115,-0.2823657590617824,-0.19765603134324766,0.0
2026-03-01-ST-11,2026-03-01-ST-11-6,2026-03-01,SON PAK FU,0,45.0,5.0,123,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.022222222222222223,0.01804539140462398,-4.014864950647476,-2.61,0.08496037959897854,0.044811386682365804,0.03807382892697528,0.020028437522351297,0.014019906265645907,0.7133223017138874,0.4993256111997212,0.002837077336362052
2026-03-01-ST-11,2026-03-01-ST-11-1,2026-03-01,HEALTHY HAPPY,0,18.0,7.0,132,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.05555555555555555,0.04511347851155995,-3.0985742187733205,-2.85,0.0668322016793469,0.053800967778674734,0.046412763420714875,0.0012992849091549227,0.0009094994364084459,-0.16457025842713224,-0.11519918089899256,0.0
2026-03-01-ST-11,2026-03-01-ST-11-2,2026-03-01,BEAUTY ETERNAL,0,17.0,11.0,133,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.058823529411764705,0.04776721254165172,-3.0414158049333717,-2.99,0.05810112491977413,0.05190077749290068,0.04463918462350431,-0.0031280279181474108,-0.0021896195427031874,-0.2411338614004267,-0.16879370298029867,0.0
2026-03-01-ST-11,2026-03-01-ST-11-5,2026-03-01,LADY'S CHOICE,0,51.0,4.0,127,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.0196078431372549,0.015922404180550572,-4.140028093601481,-2.66,0.08081681299129853,0.04188016770484976,0.03538484608815892,0.01946244190760835,0.013623709335325845,0.8046271504961051,0.5632390053472736,0.0028161950267363675
2026-03-01-ST-11,2026-03-01-ST-11-12,2026-03-01,MR ASCENDENCY,0,74.0,8.0,117,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.013513513513513514,0.010973548827136206,-4.512267554081325,-2.58,0.08754780836417929,0.04160325264195344,0.0351316401406361,0.024158091313499892,0.016910663919449922,1.5997413704070713,1.11981895928495,0.0038349964359073625
2026-03-01-ST-11,2026-03-01-ST-11-3,2026-03-01,NEW FOREST,0,37.0,3.0,130,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,0.02702702702702703,0.021947097654272413,-3.8191203735213803,-2.69,0.07842831520303073,0.04453958467377574,0.03782383039376162,0.01587673273948921,0.011113712917642446,0.3994817245691801,0.27963720719842605,0.0019419250499890697
2026-03-01-ST-11,2026-03-01-ST-11-11,2026-03-01,MID WINTER WIND,0,,,119,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/01&Racecourse=ST&RaceNo=11,HKJC,Results,2026-04-27T07:50:41.783506+00:00,,0.0,-inf,-2.38,0.1069311346068866,0.04277245384275464,0.03620171760083915,0.03620171760083915,0.025341202320587404,,,0.0
2026-03-04-HV-2,2026-03-04-HV-2-11,2026-03-04,VERBIER,1,6.3,3.0,121,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.15873015873015872,0.12919253496882993,-2.0464514681819246,-2.51,0.10624898059795362,0.1200151132204794,0.11086366626444888,-0.01832886870438105,-0.012830208093066736,-0.3015589025339721,-0.21109123177378047,0.0
2026-03-04-HV-2,2026-03-04-HV-2-6,2026-03-04,ONLY U,0,5.0,5.0,131,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.2,0.16278259406072573,-1.815339747218538,-2.77,0.08192344498006447,0.13043893442846122,0.12136342562689705,-0.04141916843382869,-0.02899341790368008,-0.39318287186551476,-0.2752280103058603,0.0
2026-03-04-HV-2,2026-03-04-HV-2-2,2026-03-04,CALL TO COMMAND,0,13.0,6.0,134,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.07692307692307693,0.06260869002335605,-2.770851192245974,-2.8600000000000003,0.07487239117213255,0.06751417048286665,0.05936624521954505,-0.003242444803811001,-0.0022697113626677003,-0.22823881214591435,-0.15976716850214004,0.0
2026-03-04-HV-2,2026-03-04-HV-2-3,2026-03-04,STERLING WONGCHOY,0,8.7,11.0,133,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.1149425287356322,0.09355321497742859,-2.3692248604449753,-2.99,0.06574510459034658,0.08242997082259579,0.0737230581815409,-0.01983015679588769,-0.013881109757121382,-0.3586093938205942,-0.25102657567441594,0.0
2026-03-04-HV-2,2026-03-04-HV-2-10,2026-03-04,ORIENTAL SURPRISE,0,3.7,4.0,121,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.27027027027027023,0.21997647846044013,-1.5142346544346164,-2.54,0.10310884866536618,0.17322942654241055,0.16516861711562017,-0.054807861344819964,-0.038365502941373975,-0.3888761166722054,-0.27221328167054376,0.0
2026-03-04-HV-2,2026-03-04-HV-2-9,2026-03-04,CHEER FOR SOUTH,0,11.0,2.0,126,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.09090909090909091,0.07399208820942078,-2.603797107582808,-2.58,0.09906589288083893,0.08402161007798804,0.0752695354796963,0.0012774472702755113,0.0008942130891928579,-0.1720351097233408,-0.12042457680633854,0.0
2026-03-04-HV-2,2026-03-04-HV-2-5,2026-03-04,CONCORDE STAR,0,12.0,12.0,132,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.08333333333333333,0.06782608085863572,-2.690808484572438,-3.0,0.0650909298694943,0.06673202046297914,0.05862065874929755,-0.009205422109338168,-0.006443795476536718,-0.2965520950084294,-0.20758646650590057,0.0
2026-03-04-HV-2,2026-03-04-HV-2-4,2026-03-04,THOUSAND CUPS,0,8.1,1.0,131,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.1234567901234568,0.1004830827535344,-2.2977658964628307,-2.65,0.09236842628555891,0.0972372201663442,0.08820684787332918,-0.012276234880205225,-0.008593364416143657,-0.2855245322260337,-0.19986717255822356,0.0
2026-03-04-HV-2,2026-03-04-HV-2-7,2026-03-04,RACINGRACE,0,88.0,7.0,130,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.011363636363636364,0.009249011026177598,-4.683238649262644,-2.81,0.07871118075582234,0.0370338789180355,0.030975185681165283,0.021726174654987683,0.015208322258491377,1.7258163399425448,1.2080714379597812,0.0034714696493097163
2026-03-04-HV-2,2026-03-04-HV-2-1,2026-03-04,POWER SUMMIT,0,24.0,9.0,135,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.041666666666666664,0.03391304042931786,-3.383955665132383,-2.97,0.06707324380327079,0.04717712177889903,0.04025528205792508,0.00634224162860722,0.004439569140025054,-0.03387323060979819,-0.02371126142685873,0.0
2026-03-04-HV-2,2026-03-04-HV-2-12,2026-03-04,SHINE BRIGHT,0,50.0,10.0,120,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.02,0.016278259406072575,-4.117924840212583,-2.6999999999999997,0.08786356497764884,0.04491238163470308,0.03816675586183693,0.021888496455764357,0.015321947519035048,0.9083377930918467,0.6358364551642927,0.003244063546756595
2026-03-04-HV-2,2026-03-04-HV-2-8,2026-03-04,NOBLE DELUXE,0,27.0,8.0,129,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=2,HKJC,Results,2026-04-27T07:50:45.996274+00:00,0.037037037037037035,0.03014492482606032,-3.5017387007887666,-2.8200000000000003,0.07792799142150261,0.04925815146423724,0.04218212171417193,0.012037196888111612,0.008426037821678127,0.1389172862826421,0.09724210039784947,0.0009350201961331679
2026-03-04-HV-3,2026-03-04-HV-3-6,2026-03-04,ACE WAR,1,2.8,12.0,122,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.35714285714285715,0.29087348267619295,-1.2348668737851718,-2.8,0.06754340251523826,0.20154145061181108,0.19465724931840334,-0.09621623335778962,-0.06735136335045272,-0.4549597019084707,-0.31847179133592945,0.0
2026-03-04-HV-3,2026-03-04-HV-3-11,2026-03-04,STAR BROSE,0,5.3,8.0,120,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.18867924528301888,0.15366900971572459,-1.8729542771620897,-2.6399999999999997,0.07926291711540769,0.12390657267559782,0.1147745554390181,-0.038894454276706486,-0.027226117993694537,-0.39169485617320415,-0.2741863993212429,0.0
2026-03-04-HV-3,2026-03-04-HV-3-3,2026-03-04,DOUBLE WIN,0,8.4,1.0,130,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.11904761904761904,0.09695782755873097,-2.3334791624532816,-2.63,0.08005952267599609,0.09019850560563702,0.08129545246502488,-0.01566237509370609,-0.010963662565594263,-0.3171181992937909,-0.22198273950565364,0.0
2026-03-04-HV-3,2026-03-04-HV-3-9,2026-03-04,SMART CITY,0,15.0,2.0,121,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.06666666666666667,0.054296383432889346,-2.9132976577062237,-2.48,0.0930158949014537,0.0697841880203151,0.06153445299837599,0.007238069565486643,0.00506664869584065,-0.07698320502436018,-0.053888243517052126,0.0
2026-03-04-HV-3,2026-03-04-HV-3-4,2026-03-04,SHARPEN BRIGHT,0,16.0,3.0,127,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.0625,0.05090285946833376,-2.977836178843795,-2.63,0.08005952267599609,0.06256552475139869,0.054662170626351356,0.0037593111580175934,0.002631517810612315,-0.1254052699783783,-0.08778368898486481,0.0
2026-03-04-HV-3,2026-03-04-HV-3-5,2026-03-04,SURE JOYFUL,0,52.0,6.0,127,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.019230769230769232,0.01566241829794885,-4.156491175185441,-2.72,0.07316889445152185,0.03866500875937805,0.032454111527916905,0.016791693229968055,0.011754185260977637,0.6876137994516791,0.48132965961617535,0.0023594591157655655
2026-03-04-HV-3,2026-03-04-HV-3-2,2026-03-04,SERANGOON,0,12.0,11.0,131,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.08333333333333333,0.06787047929111169,-2.690154106392014,-2.95,0.05813514529975386,0.06397634569456856,0.05600002268318664,-0.011870456607925045,-0.008309319625547531,-0.32799972780176034,-0.22959980946123223,0.0
2026-03-04-HV-3,2026-03-04-HV-3-7,2026-03-04,YIU CHEUNG VICTORY,0,32.0,9.0,125,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.03125,0.02545142973416688,-3.67098335940374,-2.77,0.06960040536047463,0.04311101998468998,0.03651205687739144,0.011060627143224557,0.0077424390002571895,0.16838582007652614,0.1178700740535683,0.0009505651133352281
2026-03-04-HV-3,2026-03-04-HV-3-8,2026-03-04,PING HAI COMET,0,24.0,7.0,122,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.041666666666666664,0.033935239645555844,-3.383301286951959,-2.65,0.07847423791258344,0.05175083895236689,0.04449947607657079,0.010564236431014944,0.00739496550171046,0.06798742583769901,0.04759119808638931,0.0005172956313737968
2026-03-04-HV-3,2026-03-04-HV-3-12,2026-03-04,VIVA TASTE,0,9.0,10.0,118,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.1111111111111111,0.09049397238814891,-2.4024720339402332,-2.6599999999999997,0.07769340619894592,0.08537374591246771,0.07658535458353251,-0.0139086178046164,-0.00973603246323148,-0.3107318087482074,-0.21751226612374516,0.0
2026-03-04-HV-3,2026-03-04-HV-3-1,2026-03-04,YOUNG BRAVO,0,8.7,5.0,135,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.1149425287356322,0.09361445419463682,-2.3685704822645515,-2.85,0.06424927190339015,0.08186838127813816,0.07317803407045309,-0.02043642012418373,-0.01430549408692861,-0.36335110358705813,-0.2543457725109407,0.0
2026-03-04-HV-3,2026-03-04-HV-3-10,2026-03-04,MEGA FORCE,0,31.0,4.0,120,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,0.03225806451612903,0.02627244359655936,-3.63923466108916,-2.52,0.08936868949461915,0.051510941955783277,0.044276020519214226,0.018003576922654866,0.012602503845858405,0.37255663609564105,0.2607896452669487,0.0021732470438912393
2026-03-04-HV-3,,2026-03-04,PACKING HURRICANE,0,,,126,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=3,HKJC,Results,2026-04-27T07:50:49.983680+00:00,,0.0,-inf,-2.52,0.08936868949461915,0.035747475797847664,0.029812748284628227,0.029812748284628227,0.02086892379923976,,,0.0
2026-03-04-HV-4,2026-03-04-HV-4-12,2026-03-04,GAMEPLAYER ELITE,1,3.4,5.0,116,,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:50:52.898755+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/04&Racecourse=HV&RaceNo=4,HKJC,Results,2026-04-27T07:50:52.898755+00:00,0.29411764705882354,0.24094329205231924,-1.423193675866975,-2.4699999999999998,0.09126746669899441,0.1810729619109893,0.1733028231152711,-0.06764046893704814,-0.0473483282559337,-0.41077040140807825,-0.28753928098565473,0.0
