race_id,runner_id,race_date,racecourse,race_no,horse_no,horse_name,draw_num,carried_weight_num,handicap_rating_num,jockey,trainer,market_odds,market_implied_prob_raw,target_win,pre_race_feature_set_version,odds_quality_note,source_url_runner,source_name_runner,source_page_type_runner,extraction_timestamp_runner,source_url_race,source_name_race,source_page_type_race,extraction_timestamp_race
2026-03-11-HV-9,2026-03-11-HV-9-3,2026-03-11,HV,9,3.0,LA CITY BLANCHE,11.0,130,,H Bentley,D J Whyte,146.0,0.00684931506849315,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:52:19.127985+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/11&Racecourse=HV&RaceNo=9,HKJC,Results,2026-04-27T07:52:19.127985+00:00
2026-03-15-ST-2,2026-03-15-ST-2-9,2026-03-15,ST,2,9.0,MAJESTIC DELIGHT,1.0,125,,H Bowman,D Eustace,3.1,0.3225806451612903,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-8,2026-03-15,ST,2,8.0,YEE CHEONG RAIDER,2.0,127,,L Hewitson,B Crawford,4.0,0.25,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-3,2026-03-15,ST,2,3.0,DASH,3.0,131,,D B McMonagle,D J Whyte,12.0,0.08333333333333333,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-7,2026-03-15,ST,2,7.0,TRIUMPHANT WARRIOR,11.0,127,,Z Purton,J Richards,5.1,0.19607843137254904,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-6,2026-03-15,ST,2,6.0,CIRCUIT VICTORY,9.0,125,,C L Chau,K L Man,12.0,0.08333333333333333,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-5,2026-03-15,ST,2,5.0,REWARDING TWINKLE,10.0,129,,C Y Ho,F C Lor,10.0,0.1,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-12,2026-03-15,ST,2,12.0,RICH HORSE,4.0,120,,M F Poon,D J Hall,45.0,0.022222222222222223,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-2,2026-03-15,ST,2,2.0,BASIC INSTINCT,5.0,132,,R Kingscote,Y S Tsui,69.0,0.014492753623188406,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-11,2026-03-15,ST,2,11.0,VERBIER,8.0,125,,L Ferraris,C Fownes,15.0,0.06666666666666667,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-4,2026-03-15,ST,2,4.0,SPARKLE AND GOLD,12.0,131,,B Avdulla,C H Yip,26.0,0.038461538461538464,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-1,2026-03-15,ST,2,1.0,WINNING CIGAR,7.0,133,,H Bentley,D A Hayes,35.0,0.02857142857142857,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-2,2026-03-15-ST-2-10,2026-03-15,ST,2,10.0,MULTIDUTCH,6.0,125,,K Teetan,A S Cruz,64.0,0.015625,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:52:23.170677+00:00
2026-03-15-ST-3,2026-03-15-ST-3-4,2026-03-15,ST,3,4.0,CALL ME SPARKLE,3.0,127,,M L Yeung,K W Lui,23.0,0.043478260869565216,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-9,2026-03-15,ST,3,9.0,SUPREME VOYAGER,12.0,124,,B Avdulla,C H Yip,124.0,0.008064516129032258,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-1,2026-03-15,ST,3,1.0,CROSSBORDERDUDE,5.0,134,,Z Purton,J Size,1.8,0.5555555555555556,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-2,2026-03-15,ST,3,2.0,MASTER PHOENIX,2.0,130,,L Ferraris,D Eustace,13.0,0.07692307692307693,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-5,2026-03-15,ST,3,5.0,MALPENSA,10.0,127,,J Orman,W Y So,5.9,0.1694915254237288,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-12,2026-03-15,ST,3,12.0,CIRRUS SPEED,8.0,116,,M F Poon,D J Hall,57.0,0.017543859649122806,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-8,2026-03-15,ST,3,8.0,SEA CHARIOT,11.0,126,,D B McMonagle,W K Mo,18.0,0.05555555555555555,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-7,2026-03-15,ST,3,7.0,RUSSET GLOW,1.0,127,,L Hewitson,M Newnham,12.0,0.08333333333333333,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-11,2026-03-15,ST,3,11.0,RUBY SAILING,4.0,118,,M Chadwick,K L Man,15.0,0.06666666666666667,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-3,2026-03-15,ST,3,3.0,BRILLIANT WINNER,6.0,125,,C L Chau,F C Lor,51.0,0.0196078431372549,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-6,2026-03-15,ST,3,6.0,PERFECT TRIUMPH,7.0,127,,H Bowman,C Fownes,10.0,0.1,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-3,2026-03-15-ST-3-10,2026-03-15,ST,3,10.0,BULLISH PRIDE,9.0,119,,K Teetan,B Crawford,21.0,0.047619047619047616,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:52:25.899581+00:00
2026-03-15-ST-4,2026-03-15-ST-4-5,2026-03-15,ST,4,5.0,MR INCREDIBLE,7.0,129,,K Teetan,B Crawford,5.0,0.2,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-12,2026-03-15,ST,4,12.0,COME FAST FAY FAY,12.0,120,,R Kingscote,K H Ting,20.0,0.05,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-4,2026-03-15,ST,4,4.0,HAPPY BRETHREN,3.0,129,,C Y Ho,K W Lui,5.3,0.18867924528301888,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-11,2026-03-15,ST,4,11.0,SO MY FOLKS,5.0,122,,M F Poon,C S Shum,11.0,0.09090909090909091,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-7,2026-03-15,ST,4,7.0,CHATER FLASH,10.0,127,,L Ferraris,D A Hayes,56.0,0.017857142857142856,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-10,2026-03-15,ST,4,10.0,ALABAMA SONG,4.0,123,,A Atzeni,J Size,8.8,0.11363636363636363,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-3,2026-03-15,ST,4,3.0,FLYING SNIPER,2.0,129,,Z Purton,D J Hall,2.9,0.3448275862068966,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-8,2026-03-15,ST,4,8.0,GOLDEN WIN,1.0,127,,K C Leung,K L Man,91.0,0.01098901098901099,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-2,2026-03-15,ST,4,2.0,PHOENIX LIGHT,11.0,131,,D B McMonagle,C H Yip,28.0,0.03571428571428571,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-1,2026-03-15,ST,4,1.0,NYX GLUCK,9.0,135,,H Bowman,W K Mo,10.0,0.1,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-9,2026-03-15,ST,4,9.0,GET FRIENDLY,8.0,122,,C L Chau,D J Whyte,13.0,0.07692307692307693,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-4,2026-03-15-ST-4-6,2026-03-15,ST,4,6.0,TOP MAESTRO,6.0,127,,H T Mo,P F Yiu,149.0,0.006711409395973154,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:52:30.149590+00:00
2026-03-15-ST-5,2026-03-15-ST-5-1,2026-03-15,ST,5,1.0,NEZHA,2.0,135,,J Orman,D J Hall,28.0,0.03571428571428571,1,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-5,2026-03-15,ST,5,5.0,CALIFORNIA STAR,12.0,130,,Z Purton,A S Cruz,6.1,0.1639344262295082,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-11,2026-03-15,ST,5,11.0,NIGHT PUROSANGUE,11.0,117,,Y L Chung,Y S Tsui,27.0,0.037037037037037035,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-10,2026-03-15,ST,5,10.0,BULL ATTITUDE,3.0,121,,L Hewitson,M Newnham,8.0,0.125,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-6,2026-03-15,ST,5,6.0,NEVER PETER OUT,8.0,130,,H Bowman,F C Lor,13.0,0.07692307692307693,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-7,2026-03-15,ST,5,7.0,HAPPY UNIVERSE,5.0,129,,R Kingscote,K H Ting,4.0,0.25,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-8,2026-03-15,ST,5,8.0,DAILY TROPHY,10.0,126,,M Chadwick,C Fownes,89.0,0.011235955056179775,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-13,2026-03-15,ST,5,13.0,FIREFOOT,7.0,120,,C Y Ho,W Y So,7.5,0.13333333333333333,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-12,2026-03-15,ST,5,12.0,YODA'S CHOICE,13.0,119,,M L Yeung,P C Ng,16.0,0.0625,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-3,2026-03-15,ST,5,3.0,ARIEL,14.0,132,,L Ferraris,D A Hayes,54.0,0.018518518518518517,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
2026-03-15-ST-5,2026-03-15-ST-5-4,2026-03-15,ST,5,4.0,FOREVER FOLKS,4.0,132,,D B McMonagle,C S Shum,6.7,0.14925373134328357,0,v1,Historical odds snapshots unavailable for many races; final odds are not equivalent to live bet-time odds.,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00,https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/15&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:52:34.937749+00:00
